D.C. Farewell   ,zJAZZFAKE.pdf,92,1
Daahoud   ,zJAZZFAKE.pdf,92,1
Darn That  Dream,zJAZZFAKE.pdf,93,1
Day In The Life Of A Fool (A),zJAZZFAKE.pdf,93,1
Dewey Square   ,zJAZZFAKE.pdf,94,1
Dearly  Beloved ,zJAZZFAKE.pdf,95,1
Deed I Do ,zJAZZFAKE.pdf,95,1
Desafinado (Slightly Out Of Tune)   ,zJAZZFAKE.pdf,96,1
Dinah   ,zJAZZFAKE.pdf,97,1
Dizzy Atmosphere   ,zJAZZFAKE.pdf,97,1
Do Nothin' Till You Hear From Me,zJAZZFAKE.pdf,98,1
Django   ,zJAZZFAKE.pdf,99,1
Do You Know What It Means To Miss New Orleans? ,zJAZZFAKE.pdf,99,1
Don't Let The Sun Catch You Cryin',zJAZZFAKE.pdf,100,1
Don't Explain  ,zJAZZFAKE.pdf,101,1
Don't Get Around Much Anymore,zJAZZFAKE.pdf,101,1
Donna Lee  ,zJAZZFAKE.pdf,102,1
Don't Take Your Love From Me,zJAZZFAKE.pdf,103,1
Down By The Riverside ,zJAZZFAKE.pdf,103,1
Doodlin'   ,zJAZZFAKE.pdf,104,1
Doxy   ,zJAZZFAKE.pdf,104,1
Duke (The)  ,zJAZZFAKE.pdf,105,1
Earl (The)  ,zJAZZFAKE.pdf,105,1
East Of The Sun ,zJAZZFAKE.pdf,106,1
Easy To Love ,zJAZZFAKE.pdf,106,1
Early Autumn  ,zJAZZFAKE.pdf,107,1
Ecaroh   ,zJAZZFAKE.pdf,107,1
Elsa   ,zJAZZFAKE.pdf,108,1
End Of A Love Affair (The)  ,zJAZZFAKE.pdf,109,1
Ev'ry Time We Say Goodbye  ,zJAZZFAKE.pdf,109,1
Everybody Loves My Baby  ,zJAZZFAKE.pdf,110,1
Everything Happens To Me,zJAZZFAKE.pdf,111,1
Everything's  Coming Up Roses ,zJAZZFAKE.pdf,112,1
Exactly Like You  ,zJAZZFAKE.pdf,113,1
Failing In Love With Love  ,zJAZZFAKE.pdf,113,1
Fever   ,zJAZZFAKE.pdf,114,1
Fiesta In Blue  ,zJAZZFAKE.pdf,115,1
Festive Minor  ,zJAZZFAKE.pdf,116,1
Fine Romance (A)  ,zJAZZFAKE.pdf,116,1
Fine And Mellow  ,zJAZZFAKE.pdf,117,1
Fly Me To The Moon,zJAZZFAKE.pdf,118,1
My Flamingo  ,zJAZZFAKE.pdf,118,1
Flying Home  ,zJAZZFAKE.pdf,119,1
Foggy Day (A)  ,zJAZZFAKE.pdf,119,1
Fool That I Am,zJAZZFAKE.pdf,120,1
Footprints   ,zJAZZFAKE.pdf,121,1
For All We Know  ,zJAZZFAKE.pdf,121,1
For Every Man There's A Woman  ,zJAZZFAKE.pdf,122,1
Four   ,zJAZZFAKE.pdf,122,1
For Sentimental Reasons  ,zJAZZFAKE.pdf,123,1
For You For Me For Evermore  ,zJAZZFAKE.pdf,123,1
Four Brothers  ,zJAZZFAKE.pdf,124,1
Four Others  ,zJAZZFAKE.pdf,124,1
Frankie  And Johnny ,zJAZZFAKE.pdf,125,1
Fried Bananas   ,zJAZZFAKE.pdf,125,1
Frosty The Snow Man   ,zJAZZFAKE.pdf,126,1
From This Moment On  ,zJAZZFAKE.pdf,127,1
Gee Baby Ain't I Good To You ,zJAZZFAKE.pdf,127,1
Ghost Of A Chance (A) ,zJAZZFAKE.pdf,128,1
Get Out Of Town,zJAZZFAKE.pdf,129,1
Getting To Know You,zJAZZFAKE.pdf,129,1
God Bless' The Child   ,zJAZZFAKE.pdf,130,1
Girl From Ipanema (The)  ,zJAZZFAKE.pdf,131,1
Glory Of Love (The)   ,zJAZZFAKE.pdf,132,1
Glow Worm (The)  ,zJAZZFAKE.pdf,133,1
Goin' Out Of My Head  ,zJAZZFAKE.pdf,133,1
Gone With The Wind  ,zJAZZFAKE.pdf,134,1
Good Bait  ,zJAZZFAKE.pdf,135,1
Good Life (The)  ,zJAZZFAKE.pdf,135,1
Good Man Is Hard To Find (A) ,zJAZZFAKE.pdf,136,1
Goodbye Pork Pie  Hat ,zJAZZFAKE.pdf,136,1
Greensleeves   ,zJAZZFAKE.pdf,137,1
Groovin! High   ,zJAZZFAKE.pdf,137,1
Guess Who I Saw Today   ,zJAZZFAKE.pdf,138,1
Gypsy (The)   ,zJAZZFAKE.pdf,139,1
Half Nelson  ,zJAZZFAKE.pdf,139,1
Hallelujah I Love Him (Her) So   ,zJAZZFAKE.pdf,140,1
Harold's House Of Jazz  ,zJAZZFAKE.pdf,141,1
Happy Talk  ,zJAZZFAKE.pdf,142,1
Have You Met Miss Jones?,zJAZZFAKE.pdf,142,1
Harlem Nocturne  ,zJAZZFAKE.pdf,143,1
Haunted Heart   ,zJAZZFAKE.pdf,143,1
Hello Dolly!   ,zJAZZFAKE.pdf,144,1
Hello Young Lovers   ,zJAZZFAKE.pdf,145,1
HiFly   ,zJAZZFAKE.pdf,145,1
Here's That Rainy Day,zJAZZFAKE.pdf,146,1
High Society  ,zJAZZFAKE.pdf,146,1
Honeysuckle  Rose ,zJAZZFAKE.pdf,147,1
Hooray  For Love ,zJAZZFAKE.pdf,147,1
How High The Moon,zJAZZFAKE.pdf,148,1
How Insensitive  ,zJAZZFAKE.pdf,149,1
I Can't Get Started  ,zJAZZFAKE.pdf,149,1
I Can't Give You Anything But Love ,zJAZZFAKE.pdf,150,1
I Concentrate On You ,zJAZZFAKE.pdf,151,1
I Could A Book ,zJAZZFAKE.pdf,152,1
I Could Have Danced All Night,zJAZZFAKE.pdf,152,1
I Cover The Waterfront ,zJAZZFAKE.pdf,153,1
I Cried For You ,zJAZZFAKE.pdf,153,1
I Didn't Know What Time It Was,zJAZZFAKE.pdf,154,1
I Don't Know Why (I just Do),zJAZZFAKE.pdf,155,2
I Love Lucy ,zJAZZFAKE.pdf,157,1
I Love Paris ,zJAZZFAKE.pdf,158,1
I Loves You Porgy  ,zJAZZFAKE.pdf,158,1
I Love You ,zJAZZFAKE.pdf,159,1
I Remember Clifford ,zJAZZFAKE.pdf,159,1
I Remember  ,zJAZZFAKE.pdf,160,1
I Remember When (Si Tu Vois Me Mere),zJAZZFAKE.pdf,161,1
I'll  Always Be In Love With You,zJAZZFAKE.pdf,162,2
I'll  Be Around,zJAZZFAKE.pdf,164,1
I Won't Dance  ,zJAZZFAKE.pdf,165,1
I'll  Be Seeing You,zJAZZFAKE.pdf,166,1
I'll Get By (As Long As I Have You)  ,zJAZZFAKE.pdf,166,1
I'll Never Smile Again ,zJAZZFAKE.pdf,167,1
I'll Remember April ,zJAZZFAKE.pdf,167,1
I'm Beginning To See The Light ,zJAZZFAKE.pdf,168,1
I'll Take Romance ,zJAZZFAKE.pdf,169,1
I'll Walk Alone ,zJAZZFAKE.pdf,169,1
I'm Confessin' That I Love You ,zJAZZFAKE.pdf,170,1
I'm Glad There Is You,zJAZZFAKE.pdf,171,1
I'm Gonna Sit Right Down And Write Myself A Letter ,zJAZZFAKE.pdf,171,1
I'm Old Fashioned ,zJAZZFAKE.pdf,172,1
I'm Sitting On Top Of The World ,zJAZZFAKE.pdf,173,1
I've Grown Accustomed To Her Face   ,zJAZZFAKE.pdf,173,1
I've Got You Under My Skin ,zJAZZFAKE.pdf,174,1
If Ever I Would Leave You,zJAZZFAKE.pdf,175,1
If I Were  A  Bell,zJAZZFAKE.pdf,176,1
I've Heard That Song Before    ,zJAZZFAKE.pdf,177,1
Ill Wind  ,zJAZZFAKE.pdf,177,1
Imagination   ,zJAZZFAKE.pdf,178,1
In A Little Spanish Town,zJAZZFAKE.pdf,179,1
In A Silent Way,zJAZZFAKE.pdf,179,1
In The Mood ,zJAZZFAKE.pdf,180,1
In A Shanty In Old Shanty Town,zJAZZFAKE.pdf,181,1
In The Blue Of Evening,zJAZZFAKE.pdf,181,1
In The Still Of The Night,zJAZZFAKE.pdf,182,1
Indiana   ,zJAZZFAKE.pdf,183,1
Infant Eyes  ,zJAZZFAKE.pdf,183,1
Inner Space   ,zJAZZFAKE.pdf,183,1
Intermission Riff  ,zJAZZFAKE.pdf,184,1
It Ain't Necessarily So    ,zJAZZFAKE.pdf,185,1
It Never Entered My Mind   ,zJAZZFAKE.pdf,186,1
Is You Is Or Is You Ain't      ,zJAZZFAKE.pdf,187,1
It Might As Well Be Spring   ,zJAZZFAKE.pdf,188,1
It's  All Right With Me,zJAZZFAKE.pdf,189,1
It's A Blue     ,zJAZZFAKE.pdf,189,1
It's Not For Me To Say    ,zJAZZFAKE.pdf,190,1
It's Magic     ,zJAZZFAKE.pdf,191,1
It's Only A Paper Moon   ,zJAZZFAKE.pdf,191,1
It's Sand Man    ,zJAZZFAKE.pdf,192,1
It's The Talk Of The Town   ,zJAZZFAKE.pdf,193,1
Jazz-Me Blues (The)   ,zJAZZFAKE.pdf,194,1
Jelly Roll Blues  ,zJAZZFAKE.pdf,195,1
Jeannine   ,zJAZZFAKE.pdf,196,1
Jeru   ,zJAZZFAKE.pdf,196,1
Jersey Bounce   ,zJAZZFAKE.pdf,197,1
Jim   ,zJAZZFAKE.pdf,197,1
Jingle-Bell Rock   ,zJAZZFAKE.pdf,198,1
Johnny One Note  ,zJAZZFAKE.pdf,199,1
Jive At Five  ,zJAZZFAKE.pdf,200,1
Johnny's Theme  ,zJAZZFAKE.pdf,200,1
Joint Is Jumpin' (The) ,zJAZZFAKE.pdf,201,1
Johnson Rag   ,zJAZZFAKE.pdf,202,1
Jor Du   ,zJAZZFAKE.pdf,202,1
Juke Box Saturday Night  ,zJAZZFAKE.pdf,203,1
Jumpin' With Symphony Sid ,zJAZZFAKE.pdf,203,1
June Night  ,zJAZZFAKE.pdf,204,1
June Is Bustin' Out All Over ,zJAZZFAKE.pdf,205,1
just In Time ,zJAZZFAKE.pdf,205,1
Killer Joe  ,zJAZZFAKE.pdf,206,1
Ko Ko  ,zJAZZFAKE.pdf,206,1
King Porter Stomp   ,zJAZZFAKE.pdf,207,1
L'il Darlin'  ,zJAZZFAKE.pdf,208,1
Lady Is A Tramp (The) ,zJAZZFAKE.pdf,208,1
Lands End   ,zJAZZFAKE.pdf,209,1
Last Time I Saw Paris (The) ,zJAZZFAKE.pdf,209,1
Laugh! Clown! Laugh!  ,zJAZZFAKE.pdf,210,1
Lester Left Town ,zJAZZFAKE.pdf,210,1
Lazy Afternoon  ,zJAZZFAKE.pdf,211,1
Lennie's Pennies   ,zJAZZFAKE.pdf,211,1
Let It Snow! Let It Snow! Let It Snow!,zJAZZFAKE.pdf,212,1
Let The Good  ,zJAZZFAKE.pdf,213,1
Let There Be Love ,zJAZZFAKE.pdf,213,1
Let There Be You ,zJAZZFAKE.pdf,214,1
Let's Call The Whole Thing Off ,zJAZZFAKE.pdf,215,1
Lees Dance  ,zJAZZFAKE.pdf,216,1
Life Is just A Bowl Of Cherries ,zJAZZFAKE.pdf,216,1
Let's Fall In Love ,zJAZZFAKE.pdf,217,1
Let's Get Away From It All ,zJAZZFAKE.pdf,217,1
